provinsi,jenis,daerah,tahun,periode,gk,gk_scaled,provinsi_encoded,jenis_encoded,daerah_encoded,periode_encoded,pulau,gk_category,gk_category_encoded,pulau_encoded,cluster,pca1,pca2,Cluster
BANTEN,TOTAL,PERKOTAAN,2020,MARET,527777.0,0.5813738502114567,2,2,2,0,Jawa,Menengah,0,1,3,222866.2794495622,-14.145628096369535,3
BANTEN,TOTAL,PERKOTAAN,2020,SEPTEMBER,532096.0,0.586613561863537,2,2,2,1,Jawa,Menengah,0,1,3,227185.27944960527,-14.136612738662425,3
BANTEN,TOTAL,PERDESAAN,2019,MARET,412007.0,0.44092434385319584,2,2,0,0,Jawa,Menengah,0,1,2,107096.27944700193,-14.388151149587543,2
BANTEN,TOTAL,PERDESAAN,2019,SEPTEMBER,433925.0,0.46751475829873756,2,2,0,1,Jawa,Menengah,0,1,2,129014.27944679023,-14.342624874509625,2
BANTEN,TOTAL,PERDESAAN,2020,MARET,460721.0,0.5000230503638318,2,2,0,0,Jawa,Menengah,0,1,2,155810.2794498977,-14.285075946761204,2
BANTEN,TOTAL,PERDESAAN,2020,SEPTEMBER,474487.0,0.5167236455484895,2,2,0,1,Jawa,Menengah,0,1,2,169576.279449804,-14.256461825692424,2
BANTEN,TOTAL,PERDESAANPERKOTAAN,2019,MARET,462727.0,0.5024566835136518,2,2,1,0,Jawa,Menengah,0,1,2,157816.27944658545,-14.282760669960268,2
BANTEN,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,485096.0,0.5295942408059378,2,2,1,1,Jawa,Menengah,0,1,2,180185.27944636723,-14.236298749463053,2
BANTEN,TOTAL,PERDESAANPERKOTAAN,2020,MARET,508092.0,0.5574924601046729,2,2,1,0,Jawa,Menengah,0,1,2,203181.2794495297,-14.186633308617811,2
BANTEN,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,515111.0,0.5660077497749556,2,2,1,1,Jawa,Menengah,0,1,3,210200.2794495336,-14.17201652600581,3
BANTEN,TOTAL,PERKOTAAN,2021,MARET,549111.0,0.6072557692634316,2,2,2,0,Jawa,Menengah,0,1,3,244200.27945285419,-14.099355491282424,3
BANTEN,TOTAL,PERKOTAAN,2021,SEPTEMBER,567000.0,0.628958293399589,2,2,2,1,Jawa,Menengah,0,1,3,262089.27945270087,-14.062187786923694,3
BANTEN,TOTAL,PERKOTAAN,2022,MARET,587768.0,0.6541535542447852,2,2,2,0,Jawa,Menengah,0,1,3,282857.27945589554,-14.017144558925896,3
BANTEN,TOTAL,PERKOTAAN,2022,SEPTEMBER,617527.0,0.6902564898905956,2,2,2,1,Jawa,Tinggi,3,1,3,312616.2794470987,-13.95762534793565,3
BANTEN,TOTAL,PERDESAAN,2021,MARET,485525.0,0.5301146937577188,2,2,0,0,Jawa,Menengah,0,1,2,180614.27945313946,-14.2316044733704,2
BANTEN,TOTAL,PERDESAAN,2021,SEPTEMBER,497213.0,0.5442943070454043,2,2,0,1,Jawa,Menengah,0,1,2,192302.27945307584,-14.207301374876572,2
BANTEN,TOTAL,PERDESAAN,2022,MARET,521311.0,0.5735294474463836,2,2,0,0,Jawa,Menengah,0,1,3,216400.2794562223,-14.155349722829406,3
BANTEN,TOTAL,PERDESAAN,2022,SEPTEMBER,544957.0,0.6022162318235749,2,2,0,1,Jawa,Menengah,0,1,3,240046.27945598564,-14.10623853581236,3
BANTEN,TOTAL,PERDESAANPERKOTAAN,2021,MARET,530363.0,0.5845111260466684,2,2,1,0,Jawa,Menengah,0,1,3,225452.27945280808,-14.138416801628523,3
BANTEN,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,547483.0,0.6052807170361599,2,2,1,1,Jawa,Menengah,0,1,3,242572.27945266583,-14.102844466066779,3
BANTEN,TOTAL,PERDESAANPERKOTAAN,2022,MARET,570367.0,0.6330430605059918,2,2,1,0,Jawa,Menengah,0,1,3,265456.2794558299,-14.053411380625,3
BANTEN,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,598748.0,0.6674742381854754,2,2,1,1,Jawa,Menengah,0,1,3,293837.27945552475,-13.994476954006227,3
BALI,MAKANAN,PERKOTAAN,2015,MARET,226679.0,0.21608866868377571,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,-78231.72056872275,-15.854825108938039,0
BALI,MAKANAN,PERKOTAAN,2015,SEPTEMBER,231680.0,0.222155767079713,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,-73230.72056868963,-15.844394872791991,0
BALI,MAKANAN,PERKOTAAN,2016,MARET,237835.0,0.22962287178417093,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,-67075.72056528353,-15.829667801140552,0
BALI,MAKANAN,PERKOTAAN,2016,SEPTEMBER,242429.0,0.23519620712329034,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,-62481.72056524453,-15.820081927933868,0
BALI,MAKANAN,PERDESAAN,2015,MARET,214350.0,0.20113140891102801,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-90560.7205691791,-15.880736225711201,0
BALI,MAKANAN,PERDESAAN,2015,SEPTEMBER,222166.0,0.21061360068520238,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-82744.72056918673,-15.864465985451348,0
BALI,MAKANAN,PERDESAAN,2016,MARET,230108.0,0.2202486527668929,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-74802.72056580646,-15.846031600353598,0
BALI,MAKANAN,PERDESAAN,2016,SEPTEMBER,233243.0,0.2240519627991391,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-71667.72056574636,-15.839472571197375,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,221931.0,0.2103285040799144,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,-82979.72056897142,-15.86484199385137,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,228017.0,0.2177118995683516,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,-76893.72056895401,-15.85216081473428,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,234393.0,0.22544711639948464,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,-70517.7205655511,-15.836975256081367,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,238822.0,0.23082027752638054,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,-66088.72056550969,-15.827731692174428,0
BALI,MAKANAN,PERKOTAAN,2017,MARET,252294.0,0.24716419866016728,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,-52616.720561892085,-15.797658083542746,0
BALI,MAKANAN,PERKOTAAN,2017,SEPTEMBER,252299.0,0.24717026454538618,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,-52611.72056178667,-15.797592558072562,0
BALI,MAKANAN,PERKOTAAN,2018,MARET,263613.0,0.26089614961869845,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,-41297.72055845527,-15.77216261564915,0
BALI,MAKANAN,PERKOTAAN,2018,SEPTEMBER,268910.0,0.26732234841959424,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,-36000.7205584264,-15.761118297365378,0
BALI,MAKANAN,PERDESAAN,2017,MARET,245927.0,0.23943990042242827,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-58983.720562434726,-15.811200424285182,0
BALI,MAKANAN,PERDESAAN,2017,SEPTEMBER,251306.0,0.2459655797409139,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-53604.72056240708,-15.799985988652448,0
BALI,MAKANAN,PERDESAAN,2018,MARET,264685.0,0.2621966754096292,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-40225.72055910551,-15.770271993477701,0
BALI,MAKANAN,PERDESAAN,2018,SEPTEMBER,267058.0,0.2650755445345161,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-37852.72055903438,-15.765293810905746,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,249883.0,0.2442392288076168,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,-55027.72056217457,-15.80282662401062,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,251921.0,0.24671168362283782,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,-52989.72056209858,-15.798543433047234,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,263995.0,0.2613595832494219,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,-40915.72055877815,-15.771536793243186,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,268274.0,0.26655076781975096,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,-36636.72055873461,-15.76260441960874,0
BALI,MAKANAN,PERKOTAAN,2019,MARET,278769.0,0.2792830608942085,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,-26141.720555073873,-15.738706900585155,0
BALI,MAKANAN,PERKOTAAN,2019,SEPTEMBER,292350.0,0.2957592183257671,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,-12560.72055516491,-15.71047658085245,0
BALI,MAKANAN,PERKOTAAN,2020,MARET,307459.0,0.3140891102802196,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,2548.279448111658,-15.677173524534942,0
BALI,MAKANAN,PERKOTAAN,2020,SEPTEMBER,309933.0,0.3170905102865281,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,5022.279448181333,-15.671985807179507,0
BALI,MAKANAN,PERDESAAN,2019,MARET,269879.0,0.2684979169750158,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-35031.72055558005,-15.757483461710938,0
BALI,MAKANAN,PERDESAAN,2019,SEPTEMBER,271679.0,0.2706816356538175,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-33231.72055550059,-15.753694025979911,0
BALI,MAKANAN,PERDESAAN,2020,MARET,280900.0,0.28186834117450094,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-24010.720552138868,-15.732606225158696,0
BALI,MAKANAN,PERDESAAN,2020,SEPTEMBER,284541.0,0.2862855187908992,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-20369.720552086073,-15.724997447483258,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,275834.0,0.275722386270718,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,-29076.720555348787,-15.74496253240494,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,285920.0,0.28795848993427003,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,-18990.72055538924,-15.723982946021348,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,298945.0,0.3037601209294877,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,-5965.720552082581,-15.695003359889686,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,302154.0,0.3076532060629736,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,-2756.7205520235,-15.68829081019903,0
BALI,MAKANAN,PERKOTAAN,2021,MARET,321245.0,0.33081396900575283,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,16334.27945151279,-15.646560013959727,0
BALI,MAKANAN,PERKOTAAN,2021,SEPTEMBER,325747.0,0.3362756920568446,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,20836.279451553128,-15.637165004120174,0
BALI,MAKANAN,PERKOTAAN,2022,MARET,346903.0,0.3619416655950269,1,0,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,41992.27945474221,-15.591316830617524,0
BALI,MAKANAN,PERKOTAAN,2022,SEPTEMBER,367036.0,0.3863665590174236,1,0,2,1,Bali & Nusa Tenggara,Rendah,1,0,2,62125.27945455635,-15.549493719782284,2
BALI,MAKANAN,PERDESAAN,2021,MARET,291311.0,0.29449872737728106,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-13599.720548688842,-15.708994495714593,0
BALI,MAKANAN,PERDESAAN,2021,SEPTEMBER,302550.0,0.30813362417230994,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-2360.7205487460014,-15.68562289343643,0
BALI,MAKANAN,PERDESAAN,2022,MARET,318169.0,0.32708223641908957,1,0,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,13258.279454523174,-15.65126179019244,0
BALI,MAKANAN,PERDESAAN,2022,SEPTEMBER,334827.0,0.34729133961435527,1,0,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,29916.279454387666,-15.616647920669976,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,312020.0,0.3196224107768943,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,7109.279451328912,-15.665864891206091,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,319095.0,0.32820563836162864,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,14184.279451331997,-15.65113193089236,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,338417.0,0.3516466452015208,1,0,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,33506.27945454762,-15.609088577121403,0
BALI,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,357640.0,0.3749675475140789,1,0,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,52729.27945437492,-15.569153353939294,0
BALI,NONMAKANAN,PERKOTAAN,2015,MARET,106320.0,0.07007189287161433,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-198590.72056830116,-16.104497311239516,1
BALI,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,109874.0,0.07438352408520385,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-195036.72056824714,-16.097069023922124,1
BALI,NONMAKANAN,PERKOTAAN,2016,MARET,110736.0,0.0754292826969411,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-194174.72056476443,-16.093322819686087,1
BALI,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,114998.0,0.08059984325752595,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-189912.72056472063,-16.084425714282524,1
BALI,NONMAKANAN,PERDESAAN,2015,MARET,89655.0,0.04985429743704218,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-215255.72056869481,-16.13940390148957,1
BALI,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,92052.0,0.05276228281097974,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-212858.72056862403,-16.134375928474014,1
BALI,NONMAKANAN,PERDESAAN,2016,MARET,92552.0,0.053368871332869085,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-212358.7205651361,-16.131380730095596,1
BALI,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,94790.0,0.05608396155684584,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-210120.720565063,-16.126682618768886,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,99903.0,0.06228693578168636,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-205007.72056852572,-16.117976706584795,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,103011.0,0.06605749003375058,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-201899.72056846519,-16.111473691677617,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,104574.0,0.0679536857531767,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-200336.72056499263,-16.10627319156813,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,107576.0,0.07159564323860038,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-197334.7205649306,-16.099990084453513,1
BALI,NONMAKANAN,PERKOTAAN,2017,MARET,118321.0,0.0846312305740026,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-186589.7205612735,-16.07557391497577,1
BALI,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,118820.0,0.08523660591884816,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-186090.7205611753,-16.074483536208174,1
BALI,NONMAKANAN,PERKOTAAN,2018,MARET,123953.0,0.09146384368456426,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-180957.7205577544,-16.06187670761333,1
BALI,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,125078.0,0.0928286678588153,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-179832.7205576652,-16.05948762810852,1
BALI,NONMAKANAN,PERDESAAN,2017,MARET,99414.0,0.06169369220727857,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-205496.72056163475,-16.115131762498702,1
BALI,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,99519.0,0.06182107579687534,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-205391.7205615308,-16.114858776846855,1
BALI,NONMAKANAN,PERDESAAN,2018,MARET,108143.0,0.07228351462242291,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-196767.7205581604,-16.095009513310167,1
BALI,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,109674.0,0.07414088867644811,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-195236.72055807707,-16.091778145467806,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,111504.0,0.07636100266656315,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-193406.72056149226,-16.0898831510477,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,112143.0,0.07713622279753773,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-192767.72056139604,-16.088502328025776,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,118604.0,0.08497455967739195,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-186306.72055799438,-16.07314042821845,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,120176.0,0.0868816739902121,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-184734.72055791164,-16.069824001701612,1
BALI,NONMAKANAN,PERKOTAAN,2019,MARET,130026.0,0.09883146787143235,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-174884.72055424162,-16.04726460084975,1
BALI,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,131942.0,0.10115591508731236,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-172968.72055416385,-16.043234511307993,1
BALI,NONMAKANAN,PERKOTAAN,2020,MARET,135611.0,0.10560706166093642,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-169299.72055072177,-16.03366489977269,1
BALI,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,141701.0,0.11299530985754874,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-163209.72055070443,-16.020975422248334,1
BALI,NONMAKANAN,PERDESAAN,2019,MARET,113240.0,0.07846707801456299,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-191670.72055463347,-16.082422217919614,1
BALI,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,115867.0,0.08165409410856964,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-189043.720554566,-16.076917086486237,1
BALI,NONMAKANAN,PERDESAAN,2020,MARET,120391.0,0.08714250705462451,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-184519.72055113633,-16.065573690397716,1
BALI,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,122774.0,0.09003350794994916,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-182136.72055106534,-16.060574761807594,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,124790.0,0.09247927287020705,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-180120.72055448324,-16.058293891449594,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,126986.0,0.09514340965834509,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-177924.72055440955,-16.053682913399182,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,130889.0,0.09987843966021337,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-174021.72055097084,-16.043627845038785,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,136013.0,0.10609475883253547,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-168897.7205509395,-16.03294243286929,1
BALI,NONMAKANAN,PERKOTAAN,2021,MARET,145944.0,0.11814282005430182,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-158966.72054727064,-16.010214989270285,1
BALI,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,148574.0,0.1213334756794398,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-156336.72054720324,-16.004703634031454,1
BALI,NONMAKANAN,PERKOTAAN,2022,MARET,152669.0,0.1263014356737136,1,1,2,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-152241.72054376733,-15.994250242122266,1
BALI,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,163784.0,0.13978589851531395,1,1,2,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-141126.72054382265,-15.971135890469363,1
BALI,NONMAKANAN,PERDESAAN,2021,MARET,126411.0,0.09444583285817232,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-178499.72054762277,-16.05107153753042,1
BALI,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,127328.0,0.09555831620731742,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-177582.72054753057,-16.049113975203472,1
BALI,NONMAKANAN,PERDESAAN,2022,MARET,131527.0,0.10065244661414419,1,1,0,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-173383.72054409617,-16.038444824705355,1
BALI,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,141203.0,0.11239114768974695,1,1,0,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-163707.7205441307,-16.018315825066576,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,140201.0,0.1111755442918807,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-164709.72054750493,-16.022296102991156,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,142437.0,0.1138882081617699,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-162473.72054743182,-16.017602140868078,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,146604.0,0.11894351690319577,1,1,1,0,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-158306.72054399693,-16.00699937762809,1
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,157398.0,0.13203854991374311,1,1,1,1,Bali & Nusa Tenggara,Sangat Rendah,2,0,1,-147512.72054404765,-15.984550973158328,1
BALI,TOTAL,PERKOTAAN,2013,MARET,287551.0,0.28993718169267313,1,2,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,-17359.720573796832,-15.731000440239189,0
BALI,TOTAL,PERKOTAAN,2013,SEPTEMBER,298449.0,0.3031583851157735,1,2,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,-6461.7205738489865,-15.708336277180493,0
BALI,TOTAL,PERKOTAAN,2014,MARET,310321.0,0.3175612229795143,1,2,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,5410.27942947438,-15.681748706943402,0
BALI,TOTAL,PERKOTAAN,2014,SEPTEMBER,316235.0,0.3247359520164215,1,2,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,11324.279429494287,-15.669424359338773,0
BALI,TOTAL,PERDESAAN,2013,MARET,249446.0,0.2437090704394855,1,2,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-55464.720573880186,-15.810386493437711,0
BALI,TOTAL,PERDESAAN,2013,SEPTEMBER,261613.0,0.258469795531141,1,2,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-43297.72057395076,-15.785089660673716,0
BALI,TOTAL,PERDESAAN,2014,MARET,271646.0,0.2706416008113728,1,2,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-33264.720570600766,-15.762317283177403,0
BALI,TOTAL,PERDESAAN,2014,SEPTEMBER,279140.0,0.2797331495774504,1,2,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,-25770.720570603735,-15.746715064702503,0
BALI,TOTAL,PERDESAANPERKOTAAN,2013,MARET,313294.0,0.32116799833066834,1,2,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,8383.279425513349,-15.677760641161768,0
BALI,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,313294.0,0.32116799833066834,1,2,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,8383.27942561882,-15.677705488700665,0
BALI,TOTAL,PERDESAANPERKOTAAN,2014,MARET,313294.0,0.32116799833066834,1,2,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,8383.279429113958,-15.67574759123056,0
BALI,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,313294.0,0.32116799833066834,1,2,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,8383.27942921943,-15.67569243876946,0
BALI,TOTAL,PERKOTAAN,2015,MARET,332999.0,0.3450736519783278,1,2,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,28088.279432746873,-15.632687837014748,0
BALI,TOTAL,PERKOTAAN,2015,SEPTEMBER,341554.0,0.3554523815878546,1,2,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,36643.279432728596,-15.614884466012407,0
BALI,TOTAL,PERKOTAAN,2016,MARET,348571.0,0.3639652449040498,1,2,2,0,Bali & Nusa Tenggara,Rendah,1,0,0,43660.27943612222,-15.598369087595039,0
BALI,TOTAL,PERKOTAAN,2016,SEPTEMBER,357427.0,0.374709140803754,1,2,2,1,Bali & Nusa Tenggara,Rendah,1,0,0,52516.279436099576,-15.579941261445892,0
BALI,TOTAL,PERDESAAN,2015,MARET,304005.0,0.30989879677100796,1,2,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,-905.7205674683792,-15.693172193061987,0
BALI,TOTAL,PERDESAAN,2015,SEPTEMBER,314218.0,0.32228897391911987,1,2,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,9307.279432489362,-15.67192913224768,0
BALI,TOTAL,PERDESAAN,2016,MARET,322660.0,0.3325306145226997,1,2,0,0,Bali & Nusa Tenggara,Rendah,1,0,0,17749.27943586238,-15.652457446241618,0
BALI,TOTAL,PERDESAAN,2016,SEPTEMBER,328033.0,0.33904901477892274,1,2,0,1,Bali & Nusa Tenggara,Rendah,1,0,0,23122.279435890086,-15.641255458219781,0
BALI,TOTAL,PERDESAANPERKOTAAN,2015,MARET,321834.0,0.3315285302845385,1,2,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,16923.27943259105,-15.656017441785368,0
BALI,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,331028.0,0.3426824800250399,1,2,1,1,Bali & Nusa Tenggara,Rendah,1,0,0,26117.27943256352,-15.636888400222205,0
BALI,TOTAL,PERDESAANPERKOTAAN,2016,MARET,338967.0,0.3523138925755991,1,2,1,0,Bali & Nusa Tenggara,Rendah,1,0,0,34056.27943594381,-15.618460238929906,0
